customer_id,first_name,last_name,age,gender,signup_date,loyalty_points
CUST04243,FName4243,LName4243,54,Female,2019-10-06 16:36:59,2253
CUST04244,FName4244,LName4244,34,Other,2019-04-17 13:54:55,3661
CUST04245,FName4245,LName4245,40,Other,2019-10-07 17:04:56,2960
CUST04246,FName4246,LName4246,43,Other,2019-07-05 11:45:14,1633
CUST04247,FName4247,LName4247,46,Female,2020-03-06 18:27:33,861
CUST04248,FName4248,LName4248,50,Male,2022-10-27 06:57:20,4701
CUST04249,FName4249,LName4249,44,Male,2020-09-28 23:46:02,1013
CUST04250,FName4250,LName4250,42,Male,2022-05-18 22:39:29,3299
CUST04251,FName4251,LName4251,27,Male,2018-06-09 12:58:50,1506
CUST04252,FName4252,LName4252,64,Female,2019-12-01 21:41:30,3205
CUST04253,FName4253,LName4253,40,Male,2018-12-12 20:43:33,4803
CUST04254,FName4254,LName4254,38,Other,2021-11-20 12:47:41,977
CUST04255,FName4255,LName4255,38,Other,2019-05-23 14:38:21,3461
CUST04256,FName4256,LName4256,60,Male,2021-11-18 17:42:31,1817
CUST04257,FName4257,LName4257,30,Other,2022-09-02 06:26:15,3684
CUST04258,FName4258,LName4258,54,Female,2021-12-17 12:51:07,4058
CUST04259,FName4259,LName4259,50,Male,2019-02-13 18:34:47,2634
CUST04260,FName4260,LName4260,41,Male,2019-08-23 15:08:38,4901
CUST04261,FName4261,LName4261,61,Female,2022-09-01 15:34:18,4815
CUST04262,FName4262,LName4262,28,Other,2021-09-11 12:41:34,3666
CUST04263,FName4263,LName4263,34,Female,2020-01-08 14:56:15,948
CUST04264,FName4264,LName4264,21,Female,2021-12-16 19:54:52,473
CUST04265,FName4265,LName4265,64,Other,2020-06-03 15:23:02,567
CUST04266,FName4266,LName4266,42,Female,2020-04-19 02:17:47,3432
CUST04267,FName4267,LName4267,47,Other,2021-12-07 16:24:58,4023
CUST04268,FName4268,LName4268,26,Other,2020-01-05 13:51:58,2258
CUST04269,FName4269,LName4269,38,Female,2020-10-03 13:51:27,3144
CUST04270,FName4270,LName4270,37,Other,2018-09-23 09:50:48,4310
CUST04271,FName4271,LName4271,36,Female,2018-08-19 16:59:40,4995
CUST04272,FName4272,LName4272,36,Other,2018-05-21 19:25:51,1982
CUST04273,FName4273,LName4273,29,Male,2020-09-26 11:39:24,1096
CUST04274,FName4274,LName4274,54,Other,2022-08-30 07:18:56,3570
CUST04275,FName4275,LName4275,59,Other,2020-12-23 15:41:13,3390
CUST04276,FName4276,LName4276,34,Female,2022-05-24 23:48:43,2672
CUST04277,FName4277,LName4277,54,Other,2020-10-21 12:40:50,3646
CUST04278,FName4278,LName4278,65,Male,2020-07-16 00:42:18,2419
CUST04279,FName4279,LName4279,56,Male,2020-09-20 19:43:15,4279
CUST04280,FName4280,LName4280,45,Other,2018-01-11 12:22:53,3348
CUST04281,FName4281,LName4281,58,Other,2020-08-13 18:23:33,673
CUST04282,FName4282,LName4282,52,Male,2020-02-23 22:53:31,2802
CUST04283,FName4283,LName4283,64,Female,2019-07-30 06:10:08,2369
CUST04284,FName4284,LName4284,65,Male,2019-12-02 13:36:07,4530
CUST04285,FName4285,LName4285,35,Male,2022-04-30 06:50:18,1066
CUST04286,FName4286,LName4286,31,Other,2018-02-16 21:05:38,687
CUST04287,FName4287,LName4287,52,Other,2021-06-18 23:37:10,4983
CUST04288,FName4288,LName4288,61,Male,2018-12-22 10:58:35,68
CUST04289,FName4289,LName4289,58,Female,2020-06-01 03:51:14,2103
CUST04290,FName4290,LName4290,24,Male,2020-05-31 23:40:40,419
CUST04291,FName4291,LName4291,58,Male,2019-05-06 20:17:16,3998
CUST04292,FName4292,LName4292,30,Female,2021-02-02 18:02:59,2597
CUST04293,FName4293,LName4293,35,Male,2019-08-22 17:36:50,4338
CUST04294,FName4294,LName4294,54,Male,2021-12-01 00:40:36,2124
CUST04295,FName4295,LName4295,30,Other,2021-11-06 07:39:34,3892
CUST04296,FName4296,LName4296,53,Female,2022-09-29 06:53:24,439
CUST04297,FName4297,LName4297,48,Other,2019-08-22 02:16:51,1286
CUST04298,FName4298,LName4298,19,Other,2021-05-24 11:31:35,1208
CUST04299,FName4299,LName4299,33,Female,2019-08-16 11:42:27,1078
CUST04300,FName4300,LName4300,26,Female,2021-11-18 14:13:13,2563
CUST04301,FName4301,LName4301,26,Male,2019-05-19 06:15:08,3623
CUST04302,FName4302,LName4302,55,Other,2018-01-12 08:06:21,1253
CUST04303,FName4303,LName4303,28,Female,2021-06-06 05:45:19,3357
CUST04304,FName4304,LName4304,39,Other,2019-03-09 11:44:53,3209
CUST04305,FName4305,LName4305,50,Other,2021-08-23 16:32:33,3549
CUST04306,FName4306,LName4306,53,Female,2018-07-29 15:13:20,614
CUST04307,FName4307,LName4307,62,Male,2019-02-10 13:04:24,3078
CUST04308,FName4308,LName4308,40,Other,2020-10-25 18:17:24,2723
CUST04309,FName4309,LName4309,62,Female,2020-01-31 02:54:18,3490
CUST04310,FName4310,LName4310,62,Male,2021-02-23 23:50:38,3543
CUST04311,FName4311,LName4311,51,Other,2020-01-29 23:35:08,4515
CUST04312,FName4312,LName4312,26,Female,2021-12-04 03:29:16,1900
CUST04313,FName4313,LName4313,41,Other,2018-04-29 00:54:43,4371
CUST04314,FName4314,LName4314,25,Female,2018-04-18 02:53:00,1712
CUST04315,FName4315,LName4315,24,Female,2018-06-27 19:23:45,2329
CUST04316,FName4316,LName4316,53,Other,2021-05-20 15:53:06,3619
CUST04317,FName4317,LName4317,35,Other,2020-08-05 05:01:34,1194
CUST04318,FName4318,LName4318,20,Female,2018-10-21 10:07:50,4906
CUST04319,FName4319,LName4319,45,Male,2018-08-21 06:47:21,1378
CUST04320,FName4320,LName4320,23,Other,2019-06-11 14:31:17,1312
CUST04321,FName4321,LName4321,61,Female,2021-04-20 08:42:45,2915
CUST04322,FName4322,LName4322,61,Female,2021-05-03 00:57:39,749
CUST04323,FName4323,LName4323,38,Male,2018-07-19 01:10:10,300
CUST04324,FName4324,LName4324,45,Male,2021-04-14 19:34:14,4695
CUST04325,FName4325,LName4325,57,Male,2021-02-23 19:17:58,3982
CUST04326,FName4326,LName4326,18,Other,2020-01-24 10:54:27,4624
CUST04327,FName4327,LName4327,53,Female,2019-02-04 02:51:13,3837
CUST04328,FName4328,LName4328,38,Female,2018-08-20 08:34:34,277
CUST04329,FName4329,LName4329,60,Female,2020-02-24 20:33:10,4758
CUST04330,FName4330,LName4330,52,Male,2019-04-05 07:54:22,2558
CUST04331,FName4331,LName4331,30,Female,2022-08-09 09:38:09,3917
CUST04332,FName4332,LName4332,66,Other,2021-07-13 03:56:25,2161
CUST04333,FName4333,LName4333,27,Male,2020-11-18 11:36:47,4675
CUST04334,FName4334,LName4334,61,Male,2022-11-01 09:04:59,1389
CUST04335,FName4335,LName4335,64,Male,2022-03-11 21:23:26,690
CUST04336,FName4336,LName4336,27,Male,2022-04-15 11:59:19,4732
CUST04337,FName4337,LName4337,63,Other,2020-04-21 13:00:14,3468
CUST04338,FName4338,LName4338,30,Female,2022-05-13 21:15:57,1848
CUST04339,FName4339,LName4339,54,Other,2020-04-20 14:11:17,4918
CUST04340,FName4340,LName4340,55,Female,2021-11-26 09:15:57,4970
CUST04341,FName4341,LName4341,41,Other,2018-01-30 13:28:51,3816
CUST04342,FName4342,LName4342,19,Male,2018-12-29 15:57:38,939
CUST04343,FName4343,LName4343,39,Male,2021-06-09 05:17:03,3182
CUST04344,FName4344,LName4344,34,Other,2022-08-07 01:02:31,3309
CUST04345,FName4345,LName4345,53,Other,2022-12-16 07:09:39,2050
CUST04346,FName4346,LName4346,31,Female,2022-11-02 05:07:43,1746
CUST04347,FName4347,LName4347,27,Other,2022-09-12 14:27:20,2451
CUST04348,FName4348,LName4348,52,Other,2020-02-06 03:18:05,24
CUST04349,FName4349,LName4349,42,Female,2021-10-21 00:22:11,2556
CUST04350,FName4350,LName4350,20,Female,2019-01-24 22:38:24,60
CUST04351,FName4351,LName4351,64,Female,2021-08-16 05:23:21,122
CUST04352,FName4352,LName4352,55,Other,2020-02-10 11:17:18,2102
CUST04353,FName4353,LName4353,34,Female,2022-07-15 03:54:56,1186
CUST04354,FName4354,LName4354,29,Male,2020-07-22 14:57:39,1730
CUST04355,FName4355,LName4355,69,Male,2022-05-22 22:44:33,4641
CUST04356,FName4356,LName4356,41,Male,2022-09-16 18:37:39,4089
CUST04357,FName4357,LName4357,46,Other,2022-06-29 03:48:38,2472
CUST04358,FName4358,LName4358,60,Male,2021-06-09 11:34:16,2965
CUST04359,FName4359,LName4359,42,Other,2021-03-28 08:39:25,2277
CUST04360,FName4360,LName4360,53,Other,2020-02-12 02:02:29,4087
CUST04361,FName4361,LName4361,43,Male,2022-10-12 00:16:21,2964
CUST04362,FName4362,LName4362,55,Female,2021-11-22 20:22:06,1310
CUST04363,FName4363,LName4363,18,Other,2019-07-11 18:19:31,154
CUST04364,FName4364,LName4364,37,Male,2019-08-15 15:46:48,2212
CUST04365,FName4365,LName4365,45,Other,2018-12-20 20:14:58,3253
CUST04366,FName4366,LName4366,33,Female,2019-02-18 04:48:33,1262
CUST04367,FName4367,LName4367,64,Female,2021-05-27 06:29:01,1362
CUST04368,FName4368,LName4368,34,Male,2019-10-03 07:16:32,937
CUST04369,FName4369,LName4369,57,Other,2022-11-13 01:29:54,511
CUST04370,FName4370,LName4370,45,Other,2022-09-29 16:59:09,186
CUST04371,FName4371,LName4371,29,Other,2020-04-21 06:40:22,1845
CUST04372,FName4372,LName4372,44,Other,2021-04-19 23:45:18,1702
CUST04373,FName4373,LName4373,59,Male,2018-01-01 23:12:56,390
CUST04374,FName4374,LName4374,64,Female,2022-04-27 22:57:17,654
CUST04375,FName4375,LName4375,47,Male,2018-05-08 16:24:33,4271
CUST04376,FName4376,LName4376,58,Other,2022-04-26 07:56:15,2821
CUST04377,FName4377,LName4377,51,Other,2020-10-22 03:57:08,763
CUST04378,FName4378,LName4378,54,Female,2018-08-01 21:01:27,3400
CUST04379,FName4379,LName4379,23,Other,2019-06-08 06:04:11,4806
CUST04380,FName4380,LName4380,24,Male,2020-10-16 14:28:42,3267
CUST04381,FName4381,LName4381,49,Male,2020-02-18 19:04:06,1085
CUST04382,FName4382,LName4382,49,Female,2020-07-09 20:11:01,1929
CUST04383,FName4383,LName4383,42,Male,2022-03-23 13:48:39,4376
CUST04384,FName4384,LName4384,50,Male,2020-01-27 05:55:54,1963
CUST04385,FName4385,LName4385,24,Male,2019-06-05 09:12:30,1785
CUST04386,FName4386,LName4386,69,Male,2019-03-05 19:20:44,2274
CUST04387,FName4387,LName4387,29,Other,2020-10-15 15:15:09,2686
CUST04388,FName4388,LName4388,33,Male,2021-05-19 07:31:13,2968
CUST04389,FName4389,LName4389,33,Female,2022-09-01 05:14:53,4572
CUST04390,FName4390,LName4390,60,Female,2020-02-13 14:50:31,715
CUST04391,FName4391,LName4391,53,Male,2020-11-08 03:20:08,242
CUST04392,FName4392,LName4392,30,Female,2019-10-22 11:49:37,3915
CUST04393,FName4393,LName4393,24,Male,2018-05-11 14:57:58,1523
CUST04394,FName4394,LName4394,53,Female,2021-02-08 10:58:43,837
CUST04395,FName4395,LName4395,64,Female,2019-12-21 08:08:35,3323
CUST04396,FName4396,LName4396,68,Male,2018-01-11 18:58:00,2953
CUST04397,FName4397,LName4397,26,Male,2020-01-10 21:32:07,1345
CUST04398,FName4398,LName4398,49,Other,2021-04-12 14:33:55,2423
CUST04399,FName4399,LName4399,28,Male,2018-08-20 19:17:11,2028
CUST04400,FName4400,LName4400,25,Male,2018-05-15 04:57:02,1432
CUST04401,FName4401,LName4401,50,Other,2022-05-03 14:36:09,239
CUST04402,FName4402,LName4402,40,Male,2022-04-30 22:27:01,138
CUST04403,FName4403,LName4403,42,Male,2021-01-28 01:08:59,3193
CUST04404,FName4404,LName4404,25,Other,2019-03-07 06:07:15,419
CUST04405,FName4405,LName4405,62,Male,2022-01-22 07:03:41,303
CUST04406,FName4406,LName4406,39,Male,2020-08-07 19:55:11,2162
CUST04407,FName4407,LName4407,21,Other,2022-08-14 10:26:03,2026
CUST04408,FName4408,LName4408,57,Other,2019-10-18 16:13:37,4102
CUST04409,FName4409,LName4409,20,Female,2020-08-16 10:02:02,2226
CUST04410,FName4410,LName4410,46,Male,2022-06-08 15:24:35,1168
CUST04411,FName4411,LName4411,58,Female,2020-03-25 03:49:23,415
CUST04412,FName4412,LName4412,46,Female,2019-11-12 16:38:41,2713
CUST04413,FName4413,LName4413,51,Other,2022-02-11 01:34:29,149
CUST04414,FName4414,LName4414,51,Male,2019-01-16 15:11:11,2444
CUST04415,FName4415,LName4415,45,Male,2021-08-05 08:21:36,838
CUST04416,FName4416,LName4416,30,Other,2018-11-01 06:52:56,1696
CUST04417,FName4417,LName4417,32,Female,2020-11-30 15:00:08,4339
CUST04418,FName4418,LName4418,40,Other,2020-06-07 00:44:18,1910
CUST04419,FName4419,LName4419,61,Male,2020-02-13 11:15:29,1421
CUST04420,FName4420,LName4420,43,Other,2022-12-23 14:16:50,4974
CUST04421,FName4421,LName4421,21,Male,2020-04-08 11:57:35,3001
CUST04422,FName4422,LName4422,43,Female,2020-07-23 23:11:17,1320
CUST04423,FName4423,LName4423,57,Male,2022-07-31 18:24:55,4035
CUST04424,FName4424,LName4424,26,Female,2018-01-31 10:59:10,1523
CUST04425,FName4425,LName4425,22,Female,2022-01-11 17:11:42,3878
CUST04426,FName4426,LName4426,49,Male,2022-05-13 19:20:32,552
CUST04427,FName4427,LName4427,37,Male,2019-02-01 13:44:33,3756
CUST04428,FName4428,LName4428,67,Female,2020-09-27 18:15:49,3671
CUST04429,FName4429,LName4429,28,Other,2021-04-24 16:06:48,481
CUST04430,FName4430,LName4430,32,Male,2020-07-28 00:05:21,599
CUST04431,FName4431,LName4431,49,Female,2020-11-19 11:20:31,1164
CUST04432,FName4432,LName4432,45,Female,2020-01-12 15:02:10,4678
CUST04433,FName4433,LName4433,39,Other,2019-10-16 06:25:12,4232
CUST04434,FName4434,LName4434,58,Male,2018-04-27 00:49:56,1003
CUST04435,FName4435,LName4435,34,Female,2019-09-21 23:05:21,1982
CUST04436,FName4436,LName4436,43,Other,2018-04-17 04:02:14,1634
CUST04437,FName4437,LName4437,61,Female,2022-05-01 22:40:10,2997
CUST04438,FName4438,LName4438,24,Male,2018-03-23 16:59:19,686
CUST04439,FName4439,LName4439,59,Other,2018-04-18 03:53:09,3414
CUST04440,FName4440,LName4440,43,Female,2019-03-13 18:53:53,1759
CUST04441,FName4441,LName4441,42,Other,2022-11-21 16:06:07,4937
CUST04442,FName4442,LName4442,27,Male,2022-06-29 11:23:18,2480
CUST04443,FName4443,LName4443,62,Other,2019-10-04 04:32:43,1337
CUST04444,FName4444,LName4444,36,Male,2018-01-23 01:00:00,114
CUST04445,FName4445,LName4445,28,Female,2018-02-17 17:12:38,3957
CUST04446,FName4446,LName4446,30,Male,2020-03-09 02:35:33,568
CUST04447,FName4447,LName4447,25,Female,2020-01-19 01:54:47,1553
CUST04448,FName4448,LName4448,57,Female,2020-10-20 07:30:46,2689
CUST04449,FName4449,LName4449,21,Male,2021-01-24 15:58:26,4590
CUST04450,FName4450,LName4450,64,Female,2022-12-26 23:58:42,3340
CUST04451,FName4451,LName4451,48,Other,2022-08-20 15:47:58,2988
CUST04452,FName4452,LName4452,45,Female,2019-10-30 06:10:07,3151
CUST04453,FName4453,LName4453,28,Male,2019-07-13 10:16:08,3527
CUST04454,FName4454,LName4454,60,Other,2018-01-06 12:24:44,3015
CUST04455,FName4455,LName4455,18,Other,2018-09-26 11:33:37,821
CUST04456,FName4456,LName4456,66,Female,2020-12-12 02:57:24,3574
CUST04457,FName4457,LName4457,64,Female,2020-09-22 04:14:56,3787
CUST04458,FName4458,LName4458,69,Male,2020-07-12 03:43:31,1608
CUST04459,FName4459,LName4459,55,Other,2019-11-10 04:20:23,559
CUST04460,FName4460,LName4460,41,Male,2021-03-01 19:35:15,4063
CUST04461,FName4461,LName4461,64,Female,2021-03-10 06:04:04,4435
CUST04462,FName4462,LName4462,48,Other,2022-01-28 01:11:16,611
CUST04463,FName4463,LName4463,58,Male,2019-09-22 00:12:04,2163
CUST04464,FName4464,LName4464,63,Male,2019-11-26 00:42:58,1881
CUST04465,FName4465,LName4465,67,Male,2021-12-15 06:20:33,4169
CUST04466,FName4466,LName4466,43,Male,2020-11-23 05:25:06,3863
CUST04467,FName4467,LName4467,66,Male,2022-10-28 04:57:14,3708
CUST04468,FName4468,LName4468,67,Other,2021-04-22 22:10:47,1709
CUST04469,FName4469,LName4469,22,Male,2019-03-22 12:39:05,1761
CUST04470,FName4470,LName4470,37,Other,2022-09-18 11:06:44,1692
CUST04471,FName4471,LName4471,69,Male,2021-05-01 18:58:59,1245
CUST04472,FName4472,LName4472,58,Female,2020-05-29 00:26:16,125
CUST04473,FName4473,LName4473,28,Female,2022-10-26 19:02:31,4752
CUST04474,FName4474,LName4474,50,Male,2020-08-30 11:45:19,1199
CUST04475,FName4475,LName4475,67,Female,2021-11-15 14:59:35,2711
CUST04476,FName4476,LName4476,55,Other,2018-08-05 11:39:00,3446
CUST04477,FName4477,LName4477,44,Male,2018-09-17 19:25:39,990
CUST04478,FName4478,LName4478,51,Other,2020-07-19 06:26:45,3065
CUST04479,FName4479,LName4479,32,Male,2021-01-10 17:19:02,4954
CUST04480,FName4480,LName4480,49,Female,2019-01-28 01:56:17,1521
CUST04481,FName4481,LName4481,38,Other,2020-02-26 18:03:09,4728
CUST04482,FName4482,LName4482,63,Female,2022-04-08 15:01:32,2498
CUST04483,FName4483,LName4483,22,Female,2022-08-21 05:17:10,2565
CUST04484,FName4484,LName4484,23,Male,2019-09-25 01:10:52,4790
CUST04485,FName4485,LName4485,55,Other,2018-04-25 10:03:40,2597
CUST04486,FName4486,LName4486,39,Female,2018-05-08 02:01:08,115
CUST04487,FName4487,LName4487,35,Male,2020-06-07 20:20:44,1031
CUST04488,FName4488,LName4488,31,Male,2021-11-29 21:56:01,1241
CUST04489,FName4489,LName4489,27,Male,2022-06-26 19:58:33,1742
CUST04490,FName4490,LName4490,63,Female,2021-09-30 14:30:15,3638
CUST04491,FName4491,LName4491,30,Male,2018-01-07 01:37:32,4399
CUST04492,FName4492,LName4492,48,Other,2019-06-01 20:31:40,4090
CUST04493,FName4493,LName4493,47,Other,2020-07-06 11:21:57,1975
CUST04494,FName4494,LName4494,20,Female,2018-10-24 19:01:08,4183
CUST04495,FName4495,LName4495,47,Other,2022-10-30 18:27:13,4403
CUST04496,FName4496,LName4496,23,Male,2020-08-16 22:27:52,4897
CUST04497,FName4497,LName4497,46,Female,2018-11-07 03:20:12,163
CUST04498,FName4498,LName4498,25,Male,2019-08-08 05:43:07,3310
CUST04499,FName4499,LName4499,61,Female,2018-08-19 04:50:27,3388
CUST04500,FName4500,LName4500,62,Female,2019-09-18 21:33:39,995
CUST04501,FName4501,LName4501,60,Male,2019-01-23 10:58:28,1877
CUST04502,FName4502,LName4502,61,Other,2020-06-18 19:06:12,1823
CUST04503,FName4503,LName4503,50,Other,2021-08-16 22:52:55,4906
CUST04504,FName4504,LName4504,34,Female,2021-01-31 21:35:42,2295
CUST04505,FName4505,LName4505,65,Male,2022-12-08 12:03:06,3264
CUST04506,FName4506,LName4506,28,Male,2019-12-09 23:04:02,1348
CUST04507,FName4507,LName4507,30,Female,2022-03-31 12:51:07,1803
CUST04508,FName4508,LName4508,67,Other,2020-06-19 17:43:08,2251
CUST04509,FName4509,LName4509,28,Male,2020-11-27 02:25:47,2900
CUST04510,FName4510,LName4510,48,Other,2021-02-21 19:36:50,1593
CUST04511,FName4511,LName4511,45,Other,2022-09-14 08:12:44,432
CUST04512,FName4512,LName4512,61,Female,2020-09-29 19:18:41,3817
CUST04513,FName4513,LName4513,23,Female,2020-07-29 08:24:32,4917
CUST04514,FName4514,LName4514,58,Other,2020-04-21 03:57:12,1070
CUST04515,FName4515,LName4515,33,Male,2021-05-06 11:55:06,4600
CUST04516,FName4516,LName4516,21,Male,2021-03-24 15:02:01,114
CUST04517,FName4517,LName4517,52,Female,2021-08-10 16:13:16,1439
CUST04518,FName4518,LName4518,65,Other,2018-10-28 01:33:18,1790
CUST04519,FName4519,LName4519,43,Male,2021-04-03 14:23:38,994
CUST04520,FName4520,LName4520,29,Male,2018-10-10 02:46:59,4318
CUST04521,FName4521,LName4521,28,Female,2020-04-10 07:57:57,4731
CUST04522,FName4522,LName4522,54,Other,2019-05-09 17:55:36,4767
CUST04523,FName4523,LName4523,42,Male,2022-01-05 17:00:14,957
CUST04524,FName4524,LName4524,35,Female,2018-08-25 17:34:00,95
CUST04525,FName4525,LName4525,36,Male,2022-10-10 13:02:11,2154
CUST04526,FName4526,LName4526,40,Male,2018-01-04 01:09:29,631
CUST04527,FName4527,LName4527,55,Male,2021-08-12 18:23:36,3684
CUST04528,FName4528,LName4528,35,Female,2020-09-16 07:23:43,1701
CUST04529,FName4529,LName4529,43,Other,2019-07-28 00:44:33,697
CUST04530,FName4530,LName4530,23,Female,2019-05-10 09:11:48,31
CUST04531,FName4531,LName4531,21,Other,2018-05-25 17:54:40,4874
CUST04532,FName4532,LName4532,61,Male,2021-10-18 09:33:29,548
CUST04533,FName4533,LName4533,68,Other,2019-08-08 20:18:09,2248
CUST04534,FName4534,LName4534,46,Male,2021-06-15 22:18:31,1893
CUST04535,FName4535,LName4535,51,Male,2020-08-28 12:07:57,2834
CUST04536,FName4536,LName4536,34,Female,2018-03-11 10:04:05,1703
CUST04537,FName4537,LName4537,60,Male,2021-06-24 14:55:50,1156
CUST04538,FName4538,LName4538,60,Female,2020-12-04 20:32:42,343
CUST04539,FName4539,LName4539,33,Other,2020-11-13 01:07:28,4072
CUST04540,FName4540,LName4540,19,Other,2019-12-21 18:53:03,3462
CUST04541,FName4541,LName4541,51,Male,2021-07-14 08:19:56,2248
CUST04542,FName4542,LName4542,25,Female,2018-08-29 07:46:08,944
CUST04543,FName4543,LName4543,30,Male,2019-06-11 07:24:53,3880
CUST04544,FName4544,LName4544,59,Female,2021-07-13 08:45:07,2050
CUST04545,FName4545,LName4545,25,Female,2020-04-18 13:55:55,3285
CUST04546,FName4546,LName4546,47,Female,2022-07-28 09:54:06,2855
CUST04547,FName4547,LName4547,49,Other,2021-02-15 00:03:52,1330
CUST04548,FName4548,LName4548,53,Female,2019-11-19 19:51:25,2003
CUST04549,FName4549,LName4549,64,Other,2018-02-01 23:35:57,3615
CUST04550,FName4550,LName4550,47,Female,2019-04-03 01:05:31,1787
CUST04551,FName4551,LName4551,18,Other,2021-12-17 06:25:22,2246
CUST04552,FName4552,LName4552,60,Other,2022-04-17 12:44:41,3672
CUST04553,FName4553,LName4553,56,Other,2021-07-23 01:51:00,2155
CUST04554,FName4554,LName4554,34,Male,2020-12-18 02:28:42,3479
CUST04555,FName4555,LName4555,37,Female,2020-05-29 00:35:53,3020
CUST04556,FName4556,LName4556,41,Male,2021-01-23 01:42:07,51
CUST04557,FName4557,LName4557,67,Female,2022-09-12 22:08:57,2159
CUST04558,FName4558,LName4558,39,Female,2020-07-02 00:05:10,4390
CUST04559,FName4559,LName4559,46,Male,2020-03-27 17:37:23,3651
CUST04560,FName4560,LName4560,39,Other,2021-07-02 11:57:59,3915
CUST04561,FName4561,LName4561,61,Female,2022-12-03 09:25:42,2112
CUST04562,FName4562,LName4562,26,Other,2020-06-14 15:57:39,2621
CUST04563,FName4563,LName4563,54,Male,2020-07-18 03:57:41,4560
CUST04564,FName4564,LName4564,27,Other,2021-01-17 04:20:26,4729
CUST04565,FName4565,LName4565,53,Female,2022-06-07 23:30:38,1354
CUST04566,FName4566,LName4566,54,Female,2018-12-25 21:43:33,3754
CUST04567,FName4567,LName4567,45,Female,2019-02-08 14:49:46,209
CUST04568,FName4568,LName4568,45,Male,2018-07-23 15:07:56,237
CUST04569,FName4569,LName4569,59,Female,2019-12-24 21:07:10,335
CUST04570,FName4570,LName4570,60,Male,2019-02-23 01:04:52,3838
CUST04571,FName4571,LName4571,38,Other,2022-06-05 04:20:06,1576
CUST04572,FName4572,LName4572,41,Female,2021-12-30 13:57:47,499
CUST04573,FName4573,LName4573,59,Female,2018-02-19 00:55:01,1564
CUST04574,FName4574,LName4574,57,Female,2022-07-05 17:12:38,790
CUST04575,FName4575,LName4575,19,Other,2022-12-07 05:13:03,3540
CUST04576,FName4576,LName4576,25,Female,2019-02-09 00:21:43,3122
CUST04577,FName4577,LName4577,65,Male,2021-12-25 18:50:38,1135
CUST04578,FName4578,LName4578,44,Other,2018-05-27 15:24:50,3944
CUST04579,FName4579,LName4579,39,Other,2020-01-23 05:02:49,2348
CUST04580,FName4580,LName4580,54,Other,2019-03-03 17:22:09,4324
CUST04581,FName4581,LName4581,44,Other,2021-07-14 13:48:44,149
CUST04582,FName4582,LName4582,46,Other,2022-12-30 14:40:13,3206
CUST04583,FName4583,LName4583,20,Male,2018-06-27 20:10:16,3528
CUST04584,FName4584,LName4584,61,Other,2022-07-01 04:08:49,1624
CUST04585,FName4585,LName4585,30,Female,2018-08-04 22:40:30,2574
CUST04586,FName4586,LName4586,62,Other,2022-07-12 07:00:14,4428
CUST04587,FName4587,LName4587,27,Other,2020-10-07 02:12:28,4269
CUST04588,FName4588,LName4588,53,Other,2022-04-03 22:39:04,3284
CUST04589,FName4589,LName4589,26,Other,2020-03-03 04:11:00,2108
CUST04590,FName4590,LName4590,44,Other,2018-09-21 14:29:03,3947
CUST04591,FName4591,LName4591,51,Male,2019-12-16 05:42:12,4914
CUST04592,FName4592,LName4592,68,Male,2020-12-18 07:01:11,2263
CUST04593,FName4593,LName4593,18,Other,2018-05-20 18:36:23,1612
CUST04594,FName4594,LName4594,49,Male,2022-05-16 06:04:26,3815
CUST04595,FName4595,LName4595,42,Female,2022-11-25 06:53:31,4719
CUST04596,FName4596,LName4596,46,Other,2020-06-05 16:12:36,577
CUST04597,FName4597,LName4597,24,Female,2020-06-18 13:07:10,422
CUST04598,FName4598,LName4598,66,Female,2018-06-14 12:22:46,2763
CUST04599,FName4599,LName4599,20,Other,2018-06-11 07:52:16,1229
CUST04600,FName4600,LName4600,37,Female,2018-07-08 18:45:33,3176
CUST04601,FName4601,LName4601,37,Female,2020-06-19 19:38:53,753
CUST04602,FName4602,LName4602,47,Female,2021-11-24 06:20:32,4842
CUST04603,FName4603,LName4603,52,Other,2022-12-22 20:34:45,687
CUST04604,FName4604,LName4604,52,Other,2019-08-31 20:54:17,722
CUST04605,FName4605,LName4605,66,Female,2022-12-14 08:22:19,746
CUST04606,FName4606,LName4606,56,Other,2021-05-06 01:18:21,4337
CUST04607,FName4607,LName4607,44,Other,2020-05-18 00:57:29,2712
CUST04608,FName4608,LName4608,43,Female,2021-08-10 11:31:35,707
CUST04609,FName4609,LName4609,31,Other,2020-11-15 15:02:53,434
CUST04610,FName4610,LName4610,34,Male,2018-11-19 17:23:13,4876
CUST04611,FName4611,LName4611,35,Other,2020-12-27 15:46:51,483
CUST04612,FName4612,LName4612,62,Male,2022-12-13 19:58:38,3518
CUST04613,FName4613,LName4613,69,Female,2018-01-03 19:42:41,1533
CUST04614,FName4614,LName4614,46,Other,2022-02-26 04:27:55,169
CUST04615,FName4615,LName4615,37,Female,2021-09-26 07:19:57,1020
CUST04616,FName4616,LName4616,44,Female,2018-03-18 18:36:21,4964
CUST04617,FName4617,LName4617,35,Female,2018-06-06 07:59:25,847
CUST04618,FName4618,LName4618,21,Female,2022-03-22 16:36:56,695
CUST04619,FName4619,LName4619,18,Female,2020-04-28 03:17:49,3346
CUST04620,FName4620,LName4620,67,Other,2020-06-12 08:26:32,4013
CUST04621,FName4621,LName4621,18,Male,2020-05-09 18:44:09,31
